neuron_id,neuron_type,partner_id,connection_type
720575940630610042,DNp32,720575940616402269,upstream
720575940630610042,DNp32,720575940615510338,upstream
720575940630610042,DNp32,720575940615506242,upstream
720575940630610042,DNp32,720575940615499451,upstream
720575940630610042,DNp32,720575940614758806,upstream
720575940630610042,DNp32,720575940614344354,upstream
720575940630610042,DNp32,720575940614350846,upstream
720575940630610042,DNp32,720575940614362851,upstream
720575940630610042,DNp32,720575940614380771,upstream
720575940630610042,DNp32,720575940614434046,upstream
720575940630610042,DNp32,720575940614546942,upstream
720575940630610042,DNp32,720575940614660263,upstream
720575940630610042,DNp32,720575940614756589,upstream
720575940630610042,DNp32,720575940614802738,upstream
720575940630610042,DNp32,720575940615409150,upstream
720575940630610042,DNp32,720575940614812190,upstream
720575940630610042,DNp32,720575940615090124,upstream
720575940630610042,DNp32,720575940615185291,upstream
720575940630610042,DNp32,720575940615185595,upstream
720575940630610042,DNp32,720575940615255007,upstream
720575940630610042,DNp32,720575940615283955,upstream
720575940630610042,DNp32,720575940615302962,upstream
720575940630610042,DNp32,720575940615379686,upstream
720575940630610042,DNp32,720575940611959219,upstream
720575940630610042,DNp32,720575940611913842,upstream
720575940630610042,DNp32,720575940605611013,upstream
720575940630610042,DNp32,720575940609442391,upstream
720575940630610042,DNp32,720575940607509907,upstream
720575940630610042,DNp32,720575940607749077,upstream
720575940630610042,DNp32,720575940607848203,upstream
720575940630610042,DNp32,720575940607880209,upstream
720575940630610042,DNp32,720575940607978820,upstream
720575940630610042,DNp32,720575940608101986,upstream
720575940630610042,DNp32,720575940608201411,upstream
720575940630610042,DNp32,720575940608339139,upstream
720575940630610042,DNp32,720575940608462684,upstream
720575940630610042,DNp32,720575940608545219,upstream
720575940630610042,DNp32,720575940608562918,upstream
720575940630610042,DNp32,720575940608605705,upstream
720575940630610042,DNp32,720575940608656849,upstream
720575940630610042,DNp32,720575940608824530,upstream
720575940630610042,DNp32,720575940608886741,upstream
720575940630610042,DNp32,720575940608932803,upstream
720575940630610042,DNp32,720575940609030776,upstream
720575940630610042,DNp32,720575940609049676,upstream
720575940630610042,DNp32,720575940609083086,upstream
720575940630610042,DNp32,720575940607369737,upstream
720575940630610042,DNp32,720575940607253170,upstream
720575940630610042,DNp32,720575940607091979,upstream
720575940630610042,DNp32,720575940606170754,upstream
720575940630610042,DNp32,720575940605676576,upstream
720575940630610042,DNp32,720575940605681440,upstream
720575940630610042,DNp32,720575940605694752,upstream
720575940630610042,DNp32,720575940605702046,upstream
720575940630610042,DNp32,720575940605702176,upstream
720575940630610042,DNp32,720575940605758142,upstream
720575940630610042,DNp32,720575940606006538,upstream
720575940630610042,DNp32,720575940606149321,upstream
720575940630610042,DNp32,720575940606246555,upstream
720575940630610042,DNp32,720575940607087715,upstream
720575940630610042,DNp32,720575940606403739,upstream
720575940630610042,DNp32,720575940606632114,upstream
720575940630610042,DNp32,720575940606692184,upstream
720575940630610042,DNp32,720575940606779973,upstream
720575940630610042,DNp32,720575940606913202,upstream
720575940630610042,DNp32,720575940606926466,upstream
720575940630610042,DNp32,720575940607068117,upstream
720575940630610042,DNp32,720575940607071106,upstream
720575940630610042,DNp32,720575940609327555,upstream
720575940630610042,DNp32,720575940609512977,upstream
720575940630610042,DNp32,720575940611799445,upstream
720575940630610042,DNp32,720575940609580664,upstream
720575940630610042,DNp32,720575940610867411,upstream
720575940630610042,DNp32,720575940610914003,upstream
720575940630610042,DNp32,720575940610980245,upstream
720575940630610042,DNp32,720575940610983573,upstream
720575940630610042,DNp32,720575940611012962,upstream
720575940630610042,DNp32,720575940611086286,upstream
720575940630610042,DNp32,720575940611090244,upstream
720575940630610042,DNp32,720575940611128782,upstream
720575940630610042,DNp32,720575940611203733,upstream
720575940630610042,DNp32,720575940611303139,upstream
720575940630610042,DNp32,720575940611400654,upstream
720575940630610042,DNp32,720575940611428977,upstream
720575940630610042,DNp32,720575940611475990,upstream
720575940630610042,DNp32,720575940611584179,upstream
720575940630610042,DNp32,720575940611644529,upstream
720575940630610042,DNp32,720575940611666898,upstream
720575940630610042,DNp32,720575940611672785,upstream
720575940630610042,DNp32,720575940611740694,upstream
720575940630610042,DNp32,720575940611767624,upstream
720575940630610042,DNp32,720575940610760306,upstream
720575940630610042,DNp32,720575940610724466,upstream
720575940630610042,DNp32,720575940610698052,upstream
720575940630610042,DNp32,720575940610056516,upstream
720575940630610042,DNp32,720575940609617614,upstream
720575940630610042,DNp32,720575940609618898,upstream
720575940630610042,DNp32,720575940609658377,upstream
720575940630610042,DNp32,720575940609825230,upstream
720575940630610042,DNp32,720575940609875893,upstream
720575940630610042,DNp32,720575940609890315,upstream
720575940630610042,DNp32,720575940609941145,upstream
720575940630610042,DNp32,720575940609996773,upstream
720575940630610042,DNp32,720575940610161091,upstream
720575940630610042,DNp32,720575940610563509,upstream
720575940630610042,DNp32,720575940610206015,upstream
720575940630610042,DNp32,720575940610292430,upstream
720575940630610042,DNp32,720575940610318237,upstream
720575940630610042,DNp32,720575940610375093,upstream
720575940630610042,DNp32,720575940610409170,upstream
720575940630610042,DNp32,720575940610426805,upstream
720575940630610042,DNp32,720575940610442450,upstream
720575940630610042,DNp32,720575940610486830,upstream
720575940630610042,DNp32,720575940646740868,upstream
720575940630610042,DNp32,720575940646192692,upstream
720575940630610042,DNp32,720575940616419701,upstream
720575940630610042,DNp32,720575940629228535,upstream
720575940630610042,DNp32,720575940628510480,upstream
720575940630610042,DNp32,720575940628528377,upstream
720575940630610042,DNp32,720575940628609081,upstream
720575940630610042,DNp32,720575940628642576,upstream
720575940630610042,DNp32,720575940628719375,upstream
720575940630610042,DNp32,720575940628769795,upstream
720575940630610042,DNp32,720575940628783363,upstream
720575940630610042,DNp32,720575940628787052,upstream
720575940630610042,DNp32,720575940628815420,upstream
720575940630610042,DNp32,720575940628825210,upstream
720575940630610042,DNp32,720575940628861188,upstream
720575940630610042,DNp32,720575940628895750,upstream
720575940630610042,DNp32,720575940628933275,upstream
720575940630610042,DNp32,720575940628949839,upstream
720575940630610042,DNp32,720575940628983887,upstream
720575940630610042,DNp32,720575940628991993,upstream
720575940630610042,DNp32,720575940629014887,upstream
720575940630610042,DNp32,720575940629055227,upstream
720575940630610042,DNp32,720575940629088018,upstream
720575940630610042,DNp32,720575940628426946,upstream
720575940630610042,DNp32,720575940628407098,upstream
720575940630610042,DNp32,720575940628397775,upstream
720575940630610042,DNp32,720575940628001512,upstream
720575940630610042,DNp32,720575940627713284,upstream
720575940630610042,DNp32,720575940627716168,upstream
720575940630610042,DNp32,720575940627787111,upstream
720575940630610042,DNp32,720575940627845704,upstream
720575940630610042,DNp32,720575940627881345,upstream
720575940630610042,DNp32,720575940627951619,upstream
720575940630610042,DNp32,720575940627958889,upstream
720575940630610042,DNp32,720575940627982332,upstream
720575940630610042,DNp32,720575940628024107,upstream
720575940630610042,DNp32,720575940628391250,upstream
720575940630610042,DNp32,720575940628059978,upstream
720575940630610042,DNp32,720575940628071696,upstream
720575940630610042,DNp32,720575940628087887,upstream
720575940630610042,DNp32,720575940628118159,upstream
720575940630610042,DNp32,720575940628310145,upstream
720575940630610042,DNp32,720575940628311370,upstream
720575940630610042,DNp32,720575940628360506,upstream
720575940630610042,DNp32,720575940628371441,upstream
720575940630610042,DNp32,720575940629155227,upstream
720575940630610042,DNp32,720575940629229271,upstream
720575940630610042,DNp32,720575940627692565,upstream
720575940630610042,DNp32,720575940629244357,upstream
720575940630610042,DNp32,720575940630247579,upstream
720575940630610042,DNp32,720575940630286136,upstream
720575940630610042,DNp32,720575940630331589,upstream
720575940630610042,DNp32,720575940630391639,upstream
720575940630610042,DNp32,720575940630455100,upstream
720575940630610042,DNp32,720575940630510454,upstream
720575940630610042,DNp32,720575940630520139,upstream
720575940630610042,DNp32,720575940630539535,upstream
720575940630610042,DNp32,720575940630553484,upstream
720575940630610042,DNp32,720575940630564712,upstream
720575940630610042,DNp32,720575940630608236,upstream
720575940630610042,DNp32,720575940630685511,upstream
720575940630610042,DNp32,720575940630695511,upstream
720575940630610042,DNp32,720575940630911991,upstream
720575940630610042,DNp32,720575940630936407,upstream
720575940630610042,DNp32,720575940630937871,upstream
720575940630610042,DNp32,720575940630947384,upstream
720575940630610042,DNp32,720575940630964311,upstream
720575940630610042,DNp32,720575940630989007,upstream
720575940630610042,DNp32,720575940630164992,upstream
720575940630610042,DNp32,720575940630149829,upstream
720575940630610042,DNp32,720575940630147127,upstream
720575940630610042,DNp32,720575940629513157,upstream
720575940630610042,DNp32,720575940629330426,upstream
720575940630610042,DNp32,720575940629345398,upstream
720575940630610042,DNp32,720575940629364583,upstream
720575940630610042,DNp32,720575940629409009,upstream
720575940630610042,DNp32,720575940629430978,upstream
720575940630610042,DNp32,720575940629437054,upstream
720575940630610042,DNp32,720575940629437178,upstream
720575940630610042,DNp32,720575940629441150,upstream
720575940630610042,DNp32,720575940629513478,upstream
720575940630610042,DNp32,720575940630127634,upstream
720575940630610042,DNp32,720575940629561338,upstream
720575940630610042,DNp32,720575940629733443,upstream
720575940630610042,DNp32,720575940629752219,upstream
720575940630610042,DNp32,720575940629933559,upstream
720575940630610042,DNp32,720575940629943148,upstream
720575940630610042,DNp32,720575940630005147,upstream
720575940630610042,DNp32,720575940630008571,upstream
720575940630610042,DNp32,720575940630029307,upstream
720575940630610042,DNp32,720575940627695559,upstream
720575940630610042,DNp32,720575940627684713,upstream
720575940630610042,DNp32,720575940631057468,upstream
720575940630610042,DNp32,720575940626600067,upstream
720575940630610042,DNp32,720575940625792698,upstream
720575940630610042,DNp32,720575940625805084,upstream
720575940630610042,DNp32,720575940625839345,upstream
720575940630610042,DNp32,720575940625886666,upstream
720575940630610042,DNp32,720575940625912871,upstream
720575940630610042,DNp32,720575940625926693,upstream
720575940630610042,DNp32,720575940625952345,upstream
720575940630610042,DNp32,720575940625990500,upstream
720575940630610042,DNp32,720575940626021465,upstream
720575940630610042,DNp32,720575940626051367,upstream
720575940630610042,DNp32,720575940626083356,upstream
720575940630610042,DNp32,720575940626128386,upstream
720575940630610042,DNp32,720575940626339405,upstream
720575940630610042,DNp32,720575940626348218,upstream
720575940630610042,DNp32,720575940626382473,upstream
720575940630610042,DNp32,720575940626394626,upstream
720575940630610042,DNp32,720575940626427529,upstream
720575940630610042,DNp32,720575940626438738,upstream
720575940630610042,DNp32,720575940626596625,upstream
720575940630610042,DNp32,720575940625789378,upstream
720575940630610042,DNp32,720575940625781404,upstream
720575940630610042,DNp32,720575940625779642,upstream
720575940630610042,DNp32,720575940625590368,upstream
720575940630610042,DNp32,720575940625310014,upstream
720575940630610042,DNp32,720575940625328074,upstream
720575940630610042,DNp32,720575940625423290,upstream
720575940630610042,DNp32,720575940625482396,upstream
720575940630610042,DNp32,720575940625486266,upstream
720575940630610042,DNp32,720575940625489052,upstream
720575940630610042,DNp32,720575940625521899,upstream
720575940630610042,DNp32,720575940625587999,upstream
720575940630610042,DNp32,720575940625599007,upstream
720575940630610042,DNp32,720575940625772688,upstream
720575940630610042,DNp32,720575940625642554,upstream
720575940630610042,DNp32,720575940625658755,upstream
720575940630610042,DNp32,720575940625660396,upstream
720575940630610042,DNp32,720575940625687071,upstream
720575940630610042,DNp32,720575940625712688,upstream
720575940630610042,DNp32,720575940625720201,upstream
720575940630610042,DNp32,720575940625761448,upstream
720575940630610042,DNp32,720575940625770012,upstream
720575940630610042,DNp32,720575940626599420,upstream
720575940630610042,DNp32,720575940626607930,upstream
720575940630610042,DNp32,720575940627684614,upstream
720575940630610042,DNp32,720575940626624275,upstream
720575940630610042,DNp32,720575940627283176,upstream
720575940630610042,DNp32,720575940627284234,upstream
720575940630610042,DNp32,720575940627290129,upstream
720575940630610042,DNp32,720575940627330566,upstream
720575940630610042,DNp32,720575940627331560,upstream
720575940630610042,DNp32,720575940627349860,upstream
720575940630610042,DNp32,720575940627378476,upstream
720575940630610042,DNp32,720575940627380418,upstream
720575940630610042,DNp32,720575940627384049,upstream
720575940630610042,DNp32,720575940627394837,upstream
720575940630610042,DNp32,720575940627452263,upstream
720575940630610042,DNp32,720575940627506328,upstream
720575940630610042,DNp32,720575940627514627,upstream
720575940630610042,DNp32,720575940627626244,upstream
720575940630610042,DNp32,720575940627632745,upstream
720575940630610042,DNp32,720575940627640817,upstream
720575940630610042,DNp32,720575940627654677,upstream
720575940630610042,DNp32,720575940627662279,upstream
720575940630610042,DNp32,720575940627666506,upstream
720575940630610042,DNp32,720575940627239174,upstream
720575940630610042,DNp32,720575940627203461,upstream
720575940630610042,DNp32,720575940627194174,upstream
720575940630610042,DNp32,720575940626850247,upstream
720575940630610042,DNp32,720575940626663178,upstream
720575940630610042,DNp32,720575940626664553,upstream
720575940630610042,DNp32,720575940626707770,upstream
720575940630610042,DNp32,720575940626741013,upstream
720575940630610042,DNp32,720575940626802770,upstream
720575940630610042,DNp32,720575940626813010,upstream
720575940630610042,DNp32,720575940626815120,upstream
720575940630610042,DNp32,720575940626815826,upstream
720575940630610042,DNp32,720575940626883483,upstream
720575940630610042,DNp32,720575940627146186,upstream
720575940630610042,DNp32,720575940626886335,upstream
720575940630610042,DNp32,720575940626961304,upstream
720575940630610042,DNp32,720575940627073768,upstream
720575940630610042,DNp32,720575940627083397,upstream
720575940630610042,DNp32,720575940627087364,upstream
720575940630610042,DNp32,720575940627110824,upstream
720575940630610042,DNp32,720575940627118282,upstream
720575940630610042,DNp32,720575940627134460,upstream
720575940630610042,DNp32,720575940631049234,upstream
720575940630610042,DNp32,720575940631078504,upstream
720575940630610042,DNp32,720575940645372964,upstream
720575940630610042,DNp32,720575940638731427,upstream
720575940630610042,DNp32,720575940637321870,upstream
720575940630610042,DNp32,720575940637353193,upstream
720575940630610042,DNp32,720575940637397309,upstream
720575940630610042,DNp32,720575940637509190,upstream
720575940630610042,DNp32,720575940637565492,upstream
720575940630610042,DNp32,720575940637623780,upstream
720575940630610042,DNp32,720575940637665626,upstream
720575940630610042,DNp32,720575940637791603,upstream
720575940630610042,DNp32,720575940637871706,upstream
720575940630610042,DNp32,720575940637881178,upstream
720575940630610042,DNp32,720575940637920366,upstream
720575940630610042,DNp32,720575940638128573,upstream
720575940630610042,DNp32,720575940638202320,upstream
720575940630610042,DNp32,720575940638204132,upstream
720575940630610042,DNp32,720575940638304838,upstream
720575940630610042,DNp32,720575940638412928,upstream
720575940630610042,DNp32,720575940638446168,upstream
720575940630610042,DNp32,720575940638528053,upstream
720575940630610042,DNp32,720575940638642654,upstream
720575940630610042,DNp32,720575940637264617,upstream
720575940630610042,DNp32,720575940637120346,upstream
720575940630610042,DNp32,720575940637098352,upstream
720575940630610042,DNp32,720575940636286053,upstream
720575940630610042,DNp32,720575940635525342,upstream
720575940630610042,DNp32,720575940635618711,upstream
720575940630610042,DNp32,720575940635632888,upstream
720575940630610042,DNp32,720575940635646583,upstream
720575940630610042,DNp32,720575940635652782,upstream
720575940630610042,DNp32,720575940635659748,upstream
720575940630610042,DNp32,720575940635842990,upstream
720575940630610042,DNp32,720575940635974335,upstream
720575940630610042,DNp32,720575940636304503,upstream
720575940630610042,DNp32,720575940637064926,upstream
720575940630610042,DNp32,720575940636343147,upstream
720575940630610042,DNp32,720575940636400080,upstream
720575940630610042,DNp32,720575940636571534,upstream
720575940630610042,DNp32,720575940636576948,upstream
720575940630610042,DNp32,720575940636593806,upstream
720575940630610042,DNp32,720575940636624014,upstream
720575940630610042,DNp32,720575940636985822,upstream
720575940630610042,DNp32,720575940636997744,upstream
720575940630610042,DNp32,720575940638700707,upstream
720575940630610042,DNp32,720575940639092925,upstream
720575940630610042,DNp32,720575940635385440,upstream
720575940630610042,DNp32,720575940639121636,upstream
720575940630610042,DNp32,720575940641536987,upstream
720575940630610042,DNp32,720575940641701584,upstream
720575940630610042,DNp32,720575940641972384,upstream
720575940630610042,DNp32,720575940642151565,upstream
720575940630610042,DNp32,720575940642225371,upstream
720575940630610042,DNp32,720575940642262157,upstream
720575940630610042,DNp32,720575940642513444,upstream
720575940630610042,DNp32,720575940642843848,upstream
720575940630610042,DNp32,720575940643177376,upstream
720575940630610042,DNp32,720575940643517038,upstream
720575940630610042,DNp32,720575940643869988,upstream
720575940630610042,DNp32,720575940643874596,upstream
720575940630610042,DNp32,720575940644223267,upstream
720575940630610042,DNp32,720575940644345652,upstream
720575940630610042,DNp32,720575940644440100,upstream
720575940630610042,DNp32,720575940644688238,upstream
720575940630610042,DNp32,720575940644790580,upstream
720575940630610042,DNp32,720575940644869143,upstream
720575940630610042,DNp32,720575940645093230,upstream
720575940630610042,DNp32,720575940641350344,upstream
720575940630610042,DNp32,720575940641348237,upstream
720575940630610042,DNp32,720575940641309659,upstream
720575940630610042,DNp32,720575940640073600,upstream
720575940630610042,DNp32,720575940639230286,upstream
720575940630610042,DNp32,720575940639479366,upstream
720575940630610042,DNp32,720575940639517016,upstream
720575940630610042,DNp32,720575940639554163,upstream
720575940630610042,DNp32,720575940639654515,upstream
720575940630610042,DNp32,720575940639696755,upstream
720575940630610042,DNp32,720575940639787661,upstream
720575940630610042,DNp32,720575940640031360,upstream
720575940630610042,DNp32,720575940640356149,upstream
720575940630610042,DNp32,720575940641305032,upstream
720575940630610042,DNp32,720575940640395317,upstream
720575940630610042,DNp32,720575940640757467,upstream
720575940630610042,DNp32,720575940640766881,upstream
720575940630610042,DNp32,720575940640894709,upstream
720575940630610042,DNp32,720575940640935387,upstream
720575940630610042,DNp32,720575940641178253,upstream
720575940630610042,DNp32,720575940641248245,upstream
720575940630610042,DNp32,720575940641282267,upstream
720575940630610042,DNp32,720575940635513524,upstream
720575940630610042,DNp32,720575940635371119,upstream
720575940630610042,DNp32,720575940631101804,upstream
720575940630610042,DNp32,720575940633168012,upstream
720575940630610042,DNp32,720575940631912473,upstream
720575940630610042,DNp32,720575940631937042,upstream
720575940630610042,DNp32,720575940631942341,upstream
720575940630610042,DNp32,720575940631998405,upstream
720575940630610042,DNp32,720575940632042148,upstream
720575940630610042,DNp32,720575940632133857,upstream
720575940630610042,DNp32,720575940632238253,upstream
720575940630610042,DNp32,720575940632369439,upstream
720575940630610042,DNp32,720575940632374207,upstream
720575940630610042,DNp32,720575940632464557,upstream
720575940630610042,DNp32,720575940632469964,upstream
720575940630610042,DNp32,720575940632472850,upstream
720575940630610042,DNp32,720575940632603548,upstream
720575940630610042,DNp32,720575940632650271,upstream
720575940630610042,DNp32,720575940632681636,upstream
720575940630610042,DNp32,720575940632717408,upstream
720575940630610042,DNp32,720575940632865178,upstream
720575940630610042,DNp32,720575940632943277,upstream
720575940630610042,DNp32,720575940633005779,upstream
720575940630610042,DNp32,720575940631905080,upstream
720575940630610042,DNp32,720575940631875896,upstream
720575940630610042,DNp32,720575940631821379,upstream
720575940630610042,DNp32,720575940631466783,upstream
720575940630610042,DNp32,720575940631164476,upstream
720575940630610042,DNp32,720575940631248172,upstream
720575940630610042,DNp32,720575940631260716,upstream
720575940630610042,DNp32,720575940631275601,upstream
720575940630610042,DNp32,720575940631314908,upstream
720575940630610042,DNp32,720575940631335528,upstream
720575940630610042,DNp32,720575940631387949,upstream
720575940630610042,DNp32,720575940631454433,upstream
720575940630610042,DNp32,720575940631499832,upstream
720575940630610042,DNp32,720575940631773388,upstream
720575940630610042,DNp32,720575940631511363,upstream
720575940630610042,DNp32,720575940631511436,upstream
720575940630610042,DNp32,720575940631520312,upstream
720575940630610042,DNp32,720575940631616031,upstream
720575940630610042,DNp32,720575940631641708,upstream
720575940630610042,DNp32,720575940631651128,upstream
720575940630610042,DNp32,720575940631700731,upstream
720575940630610042,DNp32,720575940631714349,upstream
720575940630610042,DNp32,720575940633094113,upstream
720575940630610042,DNp32,720575940633211975,upstream
720575940630610042,DNp32,720575940635355804,upstream
720575940630610042,DNp32,720575940633307036,upstream
720575940630610042,DNp32,720575940634243775,upstream
720575940630610042,DNp32,720575940634310763,upstream
720575940630610042,DNp32,720575940634354367,upstream
720575940630610042,DNp32,720575940634384751,upstream
720575940630610042,DNp32,720575940634396863,upstream
720575940630610042,DNp32,720575940634525792,upstream
720575940630610042,DNp32,720575940634570906,upstream
720575940630610042,DNp32,720575940634577104,upstream
720575940630610042,DNp32,720575940634631342,upstream
720575940630610042,DNp32,720575940634822751,upstream
720575940630610042,DNp32,720575940634844408,upstream
720575940630610042,DNp32,720575940634991551,upstream
720575940630610042,DNp32,720575940635022703,upstream
720575940630610042,DNp32,720575940635089689,upstream
720575940630610042,DNp32,720575940635102745,upstream
720575940630610042,DNp32,720575940635113976,upstream
720575940630610042,DNp32,720575940635189134,upstream
720575940630610042,DNp32,720575940635330204,upstream
720575940630610042,DNp32,720575940635348213,upstream
720575940630610042,DNp32,720575940634072312,upstream
720575940630610042,DNp32,720575940634031533,upstream
720575940630610042,DNp32,720575940634003027,upstream
720575940630610042,DNp32,720575940633561113,upstream
720575940630610042,DNp32,720575940633310801,upstream
720575940630610042,DNp32,720575940633317713,upstream
720575940630610042,DNp32,720575940633350812,upstream
720575940630610042,DNp32,720575940633365473,upstream
720575940630610042,DNp32,720575940633402991,upstream
720575940630610042,DNp32,720575940633504248,upstream
720575940630610042,DNp32,720575940633529548,upstream
720575940630610042,DNp32,720575940633545823,upstream
720575940630610042,DNp32,720575940633573836,upstream
720575940630610042,DNp32,720575940633906076,upstream
720575940630610042,DNp32,720575940633594104,upstream
720575940630610042,DNp32,720575940633611234,upstream
720575940630610042,DNp32,720575940633671705,upstream
720575940630610042,DNp32,720575940633680374,upstream
720575940630610042,DNp32,720575940633716124,upstream
720575940630610042,DNp32,720575940633731574,upstream
720575940630610042,DNp32,720575940633750564,upstream
720575940630610042,DNp32,720575940633849495,upstream
720575940630610042,DNp32,720575940616403167,upstream
720575940630610042,DNp32,720575940616459637,upstream
720575940630610042,DNp32,720575940616476043,upstream
720575940630610042,DNp32,720575940621241008,upstream
720575940630610042,DNp32,720575940620439174,upstream
720575940630610042,DNp32,720575940620463732,upstream
720575940630610042,DNp32,720575940620617153,upstream
720575940630610042,DNp32,720575940620625646,upstream
720575940630610042,DNp32,720575940620664000,upstream
720575940630610042,DNp32,720575940620731608,upstream
720575940630610042,DNp32,720575940620733692,upstream
720575940630610042,DNp32,720575940620741102,upstream
720575940630610042,DNp32,720575940620744870,upstream
720575940630610042,DNp32,720575940620759668,upstream
720575940630610042,DNp32,720575940620775551,upstream
720575940630610042,DNp32,720575940620814913,upstream
720575940630610042,DNp32,720575940620835327,upstream
720575940630610042,DNp32,720575940620862746,upstream
720575940630610042,DNp32,720575940620888316,upstream
720575940630610042,DNp32,720575940620917707,upstream
720575940630610042,DNp32,720575940620997396,upstream
720575940630610042,DNp32,720575940621010181,upstream
720575940630610042,DNp32,720575940621014292,upstream
720575940630610042,DNp32,720575940620394689,upstream
720575940630610042,DNp32,720575940620390848,upstream
720575940630610042,DNp32,720575940620382400,upstream
720575940630610042,DNp32,720575940620038779,upstream
720575940630610042,DNp32,720575940619728981,upstream
720575940630610042,DNp32,720575940619754111,upstream
720575940630610042,DNp32,720575940619757515,upstream
720575940630610042,DNp32,720575940619811638,upstream
720575940630610042,DNp32,720575940619855296,upstream
720575940630610042,DNp32,720575940619904091,upstream
720575940630610042,DNp32,720575940619904685,upstream
720575940630610042,DNp32,720575940619929704,upstream
720575940630610042,DNp32,720575940620065694,upstream
720575940630610042,DNp32,720575940620339068,upstream
720575940630610042,DNp32,720575940620085670,upstream
720575940630610042,DNp32,720575940620099566,upstream
720575940630610042,DNp32,720575940620114497,upstream
720575940630610042,DNp32,720575940620153765,upstream
720575940630610042,DNp32,720575940620229868,upstream
720575940630610042,DNp32,720575940620239013,upstream
720575940630610042,DNp32,720575940620298772,upstream
720575940630610042,DNp32,720575940620300284,upstream
720575940630610042,DNp32,720575940621136961,upstream
720575940630610042,DNp32,720575940621370484,upstream
720575940630610042,DNp32,720575940619686593,upstream
720575940630610042,DNp32,720575940621401222,upstream
720575940630610042,DNp32,720575940622110329,upstream
720575940630610042,DNp32,720575940622121239,upstream
720575940630610042,DNp32,720575940622150209,upstream
720575940630610042,DNp32,720575940622184105,upstream
720575940630610042,DNp32,720575940622235969,upstream
720575940630610042,DNp32,720575940622262493,upstream
720575940630610042,DNp32,720575940622263066,upstream
720575940630610042,DNp32,720575940622311704,upstream
720575940630610042,DNp32,720575940622312521,upstream
720575940630610042,DNp32,720575940622321110,upstream
720575940630610042,DNp32,720575940622334448,upstream
720575940630610042,DNp32,720575940622343094,upstream
720575940630610042,DNp32,720575940622362915,upstream
720575940630610042,DNp32,720575940622370954,upstream
720575940630610042,DNp32,720575940622444037,upstream
720575940630610042,DNp32,720575940622467113,upstream
720575940630610042,DNp32,720575940622493322,upstream
720575940630610042,DNp32,720575940622495401,upstream
720575940630610042,DNp32,720575940622510630,upstream
720575940630610042,DNp32,720575940622093436,upstream
720575940630610042,DNp32,720575940622065622,upstream
720575940630610042,DNp32,720575940622045133,upstream
720575940630610042,DNp32,720575940621717509,upstream
720575940630610042,DNp32,720575940621529691,upstream
720575940630610042,DNp32,720575940621542747,upstream
720575940630610042,DNp32,720575940621551854,upstream
720575940630610042,DNp32,720575940621585279,upstream
720575940630610042,DNp32,720575940621624491,upstream
720575940630610042,DNp32,720575940621626394,upstream
720575940630610042,DNp32,720575940621685230,upstream
720575940630610042,DNp32,720575940621689727,upstream
720575940630610042,DNp32,720575940621733759,upstream
720575940630610042,DNp32,720575940622010373,upstream
720575940630610042,DNp32,720575940621746300,upstream
720575940630610042,DNp32,720575940621771502,upstream
720575940630610042,DNp32,720575940621778646,upstream
720575940630610042,DNp32,720575940621779035,upstream
720575940630610042,DNp32,720575940621786250,upstream
720575940630610042,DNp32,720575940621790902,upstream
720575940630610042,DNp32,720575940621828534,upstream
720575940630610042,DNp32,720575940621932237,upstream
720575940630610042,DNp32,720575940619689920,upstream
720575940630610042,DNp32,720575940619615424,upstream
720575940630610042,DNp32,720575940622567659,upstream
720575940630610042,DNp32,720575940617937984,upstream
720575940630610042,DNp32,720575940617241403,upstream
720575940630610042,DNp32,720575940617257985,upstream
720575940630610042,DNp32,720575940617281025,upstream
720575940630610042,DNp32,720575940617282075,upstream
720575940630610042,DNp32,720575940617335582,upstream
720575940630610042,DNp32,720575940617362772,upstream
720575940630610042,DNp32,720575940617398745,upstream
720575940630610042,DNp32,720575940617455929,upstream
720575940630610042,DNp32,720575940617558246,upstream
720575940630610042,DNp32,720575940617591687,upstream
720575940630610042,DNp32,720575940617629270,upstream
720575940630610042,DNp32,720575940617781383,upstream
720575940630610042,DNp32,720575940617788107,upstream
720575940630610042,DNp32,720575940617804171,upstream
720575940630610042,DNp32,720575940617852299,upstream
720575940630610042,DNp32,720575940617853986,upstream
720575940630610042,DNp32,720575940617854676,upstream
720575940630610042,DNp32,720575940617898456,upstream
720575940630610042,DNp32,720575940617904208,upstream
720575940630610042,DNp32,720575940617212504,upstream
720575940630610042,DNp32,720575940617201245,upstream
720575940630610042,DNp32,720575940617155997,upstream
720575940630610042,DNp32,720575940616860161,upstream
720575940630610042,DNp32,720575940616551029,upstream
720575940630610042,DNp32,720575940616580511,upstream
720575940630610042,DNp32,720575940616643284,upstream
720575940630610042,DNp32,720575940616688930,upstream
720575940630610042,DNp32,720575940616699805,upstream
720575940630610042,DNp32,720575940616727782,upstream
720575940630610042,DNp32,720575940616768699,upstream
720575940630610042,DNp32,720575940616812859,upstream
720575940630610042,DNp32,720575940616890041,upstream
720575940630610042,DNp32,720575940617147108,upstream
720575940630610042,DNp32,720575940616985318,upstream
720575940630610042,DNp32,720575940617023771,upstream
720575940630610042,DNp32,720575940617024562,upstream
720575940630610042,DNp32,720575940617042169,upstream
720575940630610042,DNp32,720575940617048550,upstream
720575940630610042,DNp32,720575940617053076,upstream
720575940630610042,DNp32,720575940617110555,upstream
